ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
T0009,Theoretical,Ti; V; Mn; Fe; Co; Ni; Ru,graphene,CO2 reduction/conversion,C 2 N-graphene supported single-atom catalysts for CO 2 electrochemical reduction reaction: mechanistic insight and catalyst screening,Nanoscale,2018,Royal Society of Chemistry,10.1039/c8nr04961k,https://doi.org/10.1039/c8nr04961k,,no_open_pdf_in_metadata,,"本文关注 Ti, V, Mn, Fe, Co, Ni, Ru 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Single-atom catalysts (SACs) have emerged as an excellent platform for enhancing catalytic performance. Inspired by the recent experimental synthesis of nitrogenated holey 2D graphene (C2N-h2D) (Mahmood et al., Nat. Commun., 2015, 6, 6486-6493), we report dens",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0010,Theoretical,Fe,graphene,catalysis,Cooperative Spin Transition of Monodispersed FeN 3 Sites within Graphene Induced by CO Adsorption,Journal of the American Chemical Society,2018,American Chemical Society,10.1021/jacs.8b07816,https://doi.org/10.1021/jacs.8b07816,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于catalysis。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：The significance of identifying the fundamental mechanism of interactions between adjacent catalytic active centers has long been underestimated. Utilizing density functional theory calculations, we demonstrate controllable cooperative interaction between two",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0012,Theoretical,Ti; V; Ru,graphene,hydrogen evolution reaction,Suppression of Hydrogen Evolution Reaction in Electrochemical N 2 Reduction Using Single-Atom Catalysts: A Computational Guideline,ACS Catalysis,2018,American Chemical Society,10.1021/acscatal.8b00905,https://doi.org/10.1021/acscatal.8b00905,,no_open_pdf_in_metadata,,"本文关注 Ti, V, Ru 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：We studied electrochemical nitrogen reduction reactions (NRR) to ammonia on single atom catalysts (SACs) anchored on defective graphene derivatives by density functional calculations. We find significantly improved NRR selectivity on SACs compared to that on t",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0013,Theoretical,Co,graphene,oxygen reduction reaction,A single-atom catalyst of cobalt supported on a defective two-dimensional boron nitride material as a promising electrocatalyst for the oxygen reduction reaction: a DFT study,Physical Chemistry Chemical Physics,2019,Royal Society of Chemistry,10.1039/c9cp00452a,https://doi.org/10.1039/c9cp00452a,,no_open_pdf_in_metadata,,"本文关注 Co 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Single-atom catalysts present extraordinary catalytic performance towards various reactions. In this work, the possibility of single Co atoms supported by the experimentally available defective two-dimensional boron nitride material (2D-BN) with boron vacancie",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0017,Theoretical,Fe; Cu,graphene,hydrogen evolution reaction,Mixed‐Valence Single‐Atom Catalyst Derived from Functionalized Graphene,Advanced Materials,2019,,10.1002/adma.201900323,https://doi.org/10.1002/adma.201900323,,no_open_pdf_in_metadata,,"本文关注 Fe, Cu 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Abstract Single‐atom catalysts (SACs) aim at bridging the gap between homogeneous and heterogeneous catalysis. The challenge is the development of materials with ligands enabling coordination of metal atoms in different valence states, and preventing leaching",题名/摘要显示以 DFT、第一性原理或计算筛选为主，未识别到实验合成/表征关键词。
T0019,Theoretical,Pt,graphene,oxygen reduction reaction,Platinum single-atom adsorption on graphene: a density functional theory study,Nanoscale Advances,2019,Royal Society of Chemistry,10.1039/c8na00236c,https://doi.org/10.1039/c8na00236c,https://pubs.rsc.org/en/content/articlepdf/2019/na/c8na00236c,downloaded_open_access_pdf,Theoretical/Pt/pdfs/T0019_Platinum_single-atom_adsorption_on_graphene_a_density_functional_theory_study.pdf,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：methanol oxidation in direct methanol fuel cells. However, the precise atomic structure, the key to understand the origin of the improved catalytic activity, is yet to be clarified. Here, we present a computational study to investigate the structure of platinu",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0021,Theoretical,Sn,graphene,oxygen reduction reaction,The mechanism and activity of oxygen reduction reaction on single atom doped graphene: a DFT method,RSC Advances,2019,Royal Society of Chemistry,10.1039/c9ra00167k,https://doi.org/10.1039/c9ra00167k,https://pubs.rsc.org/en/content/articlepdf/2019/ra/c9ra00167k,downloaded_open_access_pdf,Theoretical/Sn/pdfs/T0021_The_mechanism_and_activity_of_oxygen_reduction_reaction_on_single_atom_doped_graphene_a_DF.pdf,"本文关注 Sn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：O, the reaction energy barriers are lower than 0.8 eV for Te-SV, Sb-DV, Pb-SV, Pb-DV, As-SV, As-DV, B-SV, Sn-SV and N-SV. Our result provides a theoretical basis for further exploration of carbon-based single-atom catalysts for ORR.",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0022,Theoretical,V,graphene,hydrogen evolution reaction,Theoretical Calculation Guided Design of Single-Atom Catalysts toward Fast Kinetic and Long-Life Li–S Batteries,Nano Letters,2019,American Chemical Society,10.1021/acs.nanolett.9b04719,https://doi.org/10.1021/acs.nanolett.9b04719,,no_open_pdf_in_metadata,,"本文关注 V 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Lithium–sulfur (Li–S) batteries are promising next-generation energy storage technologies due to their high theoretical energy density, environmental friendliness, and low cost. However, low conductivity of sulfur species, dissolution of polysulfides, poor con",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0024,Theoretical,Mixed_or_unclear,graphene,hydrogen evolution reaction,Accurate prediction of binding energies for two‐dimensional catalytic materials using machine learning,ChemCatChem,2020,Wiley,10.1002/cctc.202000536,https://doi.org/10.1002/cctc.202000536,,no_open_pdf_in_metadata,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Abstract The binding energy of small molecules on two‐dimensional (2D) single atom catalysts influences their reaction efficiency and suitability for different applications. In this study, the binding energy on single metal atoms to N‐doped graphene defects wa",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0030,Theoretical,Cr; Mn; Fe; Ru; Pt,graphene,oxygen reduction reaction,How Noninnocent Spectator Species Improve the Oxygen Reduction Activity of Single-Atom Catalysts: Microkinetic Models from First-Principles Calculations,ACS Catalysis,2020,American Chemical Society,10.1021/acscatal.0c01642,https://doi.org/10.1021/acscatal.0c01642,,no_open_pdf_in_metadata,,"本文关注 Cr, Mn, Fe, Ru, Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Graphene-based single-atom catalysts are promising alternatives to platinum-based catalysts for fuel cell applications. Different transition metals have been screened using electronic structure methods by estimating onset potentials from the most endergonic el",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0031,Theoretical,Pt,graphene,hydrogen evolution reaction,Hydrogen Evolution Reaction over Single-Atom Catalysts Based on Metal Adatoms at Defected Graphene and h-BN,The Journal of Physical Chemistry C,2020,American Chemical Society,10.1021/acs.jpcc.0c01151,https://doi.org/10.1021/acs.jpcc.0c01151,,no_open_pdf_in_metadata,,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：In small transition and noble metal particles, commonly used as active parts of heterogeneous industrial catalysts, only a tiny fraction of metal atoms at their surfaces are utilized in relevant chemical reactions. In an effort to use precious metal atoms much",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0033,Theoretical,V; Fe; Cu; Rh; Ir,graphene,oxygen reduction reaction,"Rational prediction of multifunctional bilayer single atom catalysts for the hydrogen evolution, oxygen evolution and oxygen reduction reactions",Nanoscale,2020,Royal Society of Chemistry,10.1039/d0nr05202g,https://doi.org/10.1039/d0nr05202g,,no_open_pdf_in_metadata,,"本文关注 V, Fe, Cu, Rh, Ir 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Bimetallic atom catalysts (BACs), which can exhibit remarkable catalytic performance compared with single atom catalysts (SACs) due to their higher metal loading and the synergy between two metal atoms, have attracted great attention in research. Herein, by me",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0035,Theoretical,Ni; Cu; Ru; Rh; Pd; Ag; Ir; Pt; Au,graphene,hydrogen evolution reaction,Reactivity Screening of Single Atoms on Modified Graphene Surface: From Formation and Scaling Relations to Catalytic Activity,Advanced Materials Interfaces,2020,Wiley,10.1002/admi.202001814,https://doi.org/10.1002/admi.202001814,https://arxiv.org/pdf/2101.02922,downloaded_open_access_pdf,Theoretical/Ni/pdfs/T0035_Reactivity_Screening_of_Single_Atoms_on_Modified_Graphene_Surface_From_Formation_and_Scali.pdf,"本文关注 Ni, Cu, Ru, Rh, Pd, Ag, Ir, Pt, Au 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Abstract Single atom catalysts (SACs) present the ultimate level of catalyst utilization, which puts them in the focus of current research. Using density functional theory calculations, model SACs consisting of nine metals (Ni, Cu, Ru, Rh, Pd, Ag, Ir, Pt, and",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0037,Theoretical,Fe,graphene,oxygen reduction reaction,Single-Iron Supported on Defective Graphene as Efficient Catalysts for Oxygen Reduction Reaction,The Journal of Physical Chemistry C,2020,American Chemical Society,10.1021/acs.jpcc.0c03930,https://doi.org/10.1021/acs.jpcc.0c03930,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Essentially, the performance of single-atom catalysts (SACs) has been strongly affected by their supports. Herein, the structural, electronic, and catalytic properties of single-iron catalysts over defective graphene have been investigated under the scheme of",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0038,Theoretical,Pd,graphene,hydrogen evolution reaction,Superior Catalytic Performance of Atomically Dispersed Palladium on Graphene in CO Oxidation,ACS Catalysis,2020,American Chemical Society,10.1021/acscatal.9b04840,https://doi.org/10.1021/acscatal.9b04840,,no_open_pdf_in_metadata,,"本文关注 Pd 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Although substantial advances have been made in a few reactions of industrial significance over single-atom catalysts (SACs), the origin of the superior catalytic performance, the nature of the active sites, and the reaction pathways are still the subject of d",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0039,Theoretical,Cr; Co; Rh,graphene,CO2 reduction/conversion,Theoretical investigation on graphene-supported single-atom catalysts for electrochemical CO 2 reduction,Catalysis Science & Technology,2020,Royal Society of Chemistry,10.1039/d0cy01870h,https://doi.org/10.1039/d0cy01870h,,no_open_pdf_in_metadata,,"本文关注 Cr, Co, Rh 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：TM atoms supported on the graphene sheet (TM@Gr s ) as promising CO 2 catalysts were investigated by first-principles calculations. Cr-, Co- and Rh@Gr s show remarkable performance with the low limiting potentials for CO 2 RR.",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0040,Theoretical,Ni,graphene,CO2 reduction/conversion,Unveiling the Active Structure of Single Nickel Atom Catalysis: Critical Roles of Charge Capacity and Hydrogen Bonding,Journal of the American Chemical Society,2020,American Chemical Society,10.1021/jacs.9b13872,https://doi.org/10.1021/jacs.9b13872,,no_open_pdf_in_metadata,,"本文关注 Ni 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：A single nickel atom embedded in graphene is one of the most representative single-atom catalysts, and it has a high activity and selectivity for electrochemical CO2 reduction (CO2R) to CO. However, the catalytic origin, especially the coordination structure o",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0043,Theoretical,Pd,graphene,hydrogen evolution reaction,Computational Design of Pd Nanoclusters and Pd Single-Atom Catalysts Supported on O-Functionalized Graphene,ACS Applied Nano Materials,2021,American Chemical Society,10.1021/acsanm.1c02743,https://doi.org/10.1021/acsanm.1c02743,,no_open_pdf_in_metadata,,"本文关注 Pd 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：A crucial step in the preparation of supported metal catalysts is related to the choice of support, since it regulates the anchoring of the metal species in an environment of strong interactions. In this sense, the binding on the support, which may present def",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0045,Theoretical,Mn; Fe; Co; Ni; Cu; Zn,graphene,CO2 reduction/conversion,Electrochemical CO 2 Reduction Reaction on 3d Transition Metal Single-Atom Catalysts Supported on Graphdiyne: A DFT Study,The Journal of Physical Chemistry C,2021,American Chemical Society,10.1021/acs.jpcc.1c07681,https://doi.org/10.1021/acs.jpcc.1c07681,,no_open_pdf_in_metadata,,"本文关注 Mn, Fe, Co, Ni, Cu, Zn 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：In the electrochemical CO2 reduction reaction (CO2RR), single atom catalysts (SACs) supported on carbon materials have exhibited high activity and selectivity. However, the carbon supports are mainly graphene and carbon nanotubes, which are composed of sp2-hyb",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0047,Theoretical,Fe; Co; Ni; Cu; Pd; Pt,graphene,oxygen reduction reaction,Graphene-Based Dual-Metal Sites for Oxygen Reduction Reaction: A Theoretical Study,The Journal of Physical Chemistry C,2021,American Chemical Society,10.1021/acs.jpcc.0c10617,https://doi.org/10.1021/acs.jpcc.0c10617,,no_open_pdf_in_metadata,,"本文关注 Fe, Co, Ni, Cu, Pd, Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Single-atom catalysts have expanded the design paradigm for oxygen reduction reaction (ORR) relying on nonplatinum group metals (non-PGM). Here, density functional theory calculations were performed on a variety of dual-metal active centers, consisting of both",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0051,Theoretical,Mixed_or_unclear,graphene,hydrogen evolution reaction,Single Atom Catalysts: Reactivity Screening of Single Atoms on Modified Graphene Surface: From Formation and Scaling Relations to Catalytic Activity (Adv. Mater. Interfaces 8/2021),Advanced Materials Interfaces,2021,Wiley,10.1002/admi.202170042,https://doi.org/10.1002/admi.202170042,,no_open_pdf_in_metadata,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Graphene seems to be a perfect platform for single atom catalysts. However, a comprehensive picture requires considering not only single metal anchoring to different graphene surfaces but also their thermodynamic stability under different conditions, the tende",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0054,Theoretical,V; Fe; Co; W; Sn,graphene,catalysis,Single-Atom Catalysts as Promising Cathode Materials for Lithium–Sulfur Batteries,The Journal of Physical Chemistry C,2021,American Chemical Society,10.1021/acs.jpcc.1c04491,https://doi.org/10.1021/acs.jpcc.1c04491,,no_open_pdf_in_metadata,,"本文关注 V, Fe, Co, W, Sn 单原子位点在 graphene 等载体上的催化行为，主要应用于catalysis。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：A major challenge toward the practical application of lithium–sulfur (Li–S) batteries is the lithium polysulphide (LiPS) shuttling, caused by the rapid LiPS migration in the electrolyte and slow reaction kinetics. Single-atom catalyst (SAC) materials hold the",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0057,Theoretical,Pt,graphene,hydrogen evolution reaction,Tailoring the catalytic performance of single platinum anchored on graphene by vacancy engineering for propane dehydrogenation: a theoretical study,Physical Chemistry Chemical Physics,2021,Royal Society of Chemistry,10.1039/d1cp02631c,https://doi.org/10.1039/d1cp02631c,,no_open_pdf_in_metadata,,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Propane dehydrogenation (PDH) is an effective approach to produce propylene. Downsizing the Pt species to single atom catalysts (SACs) has become a hotspot, owing to the maximum utilization and excellent catalytic behavior. However, the agglomeration of SACs i",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0058,Theoretical,Fe,graphene,CO2 reduction/conversion,The formation and evolution of carbonate species in CO oxidation over mono-dispersed Fe on graphene,Physical Chemistry Chemical Physics,2021,Royal Society of Chemistry,10.1039/d1cp00814e,https://doi.org/10.1039/d1cp00814e,https://pubs.rsc.org/en/content/articlepdf/2021/cp/d1cp00814e,downloaded_open_access_pdf,Theoretical/Fe/pdfs/T0058_The_formation_and_evolution_of_carbonate_species_in_CO_oxidation_over_mono-dispersed_Fe_on.pdf,本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Fe is not only the most abundant metal on the planet but is also the key component of many enzymes in organisms that are capable of catalyzing many chemical conversions. Mono-dispersed Fe atoms on carbonaceous materials are single atom catalysts (SACs) that fu,题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0061,Theoretical,Pt,graphene,hydrogen evolution reaction,Computational Study of Low-Energy Pt-Ion Implantation into Graphene for Single-Atom Catalysis,ACS Applied Nano Materials,2022,American Chemical Society,10.1021/acsanm.2c02051,https://doi.org/10.1021/acsanm.2c02051,,no_open_pdf_in_metadata,,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Single-atom catalysts (SACs) represent the ultimate goal of nanocatalysis fields. However, complex synthesis processes and pyrolysis inactivation problems are the two main challenges that plague the development of SACs. In this work, we propose that the ultral",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0062,Theoretical,Fe,graphene oxide,oxygen reduction reaction,Creating Hybrid Coordination Environment in Fe‐Based Single Atom Catalyst for Efficient Oxygen Reduction,ChemSusChem,2022,Wiley,10.1002/cssc.202200195,https://doi.org/10.1002/cssc.202200195,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cssc.202200195,download_failed: HTTPError,,"本文关注 Fe 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Abstract Tailoring the local chemistry environment to optimize the geometric and electronic properties of single atom catalysts has received much attention recently. Yet, most efforts have been devoted to establishing the preferable binding between the solid s",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0065,Theoretical,V,graphene,nitrogen reduction/ammonia synthesis,Effect of oxygen coordination on the electrocatalytic nitrogen fixation of a vanadium single-atom catalyst embedded in graphene,New Journal of Chemistry,2022,Royal Society of Chemistry,10.1039/d2nj04716k,https://doi.org/10.1039/d2nj04716k,,no_open_pdf_in_metadata,,本文关注 V 单原子位点在 graphene 等载体上的催化行为，主要应用于nitrogen reduction/ammonia synthesis。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：The effect of oxygen coordination on the electrocatalytic nitrogen reduction conversion into NH 3 on a VO 4 /G single-atom catalyst was theoretically investigated.,题名/摘要显示以 DFT、第一性原理或计算筛选为主，未识别到实验合成/表征关键词。
T0067,Theoretical,Mixed_or_unclear,graphene,hydrogen evolution reaction,High-Throughput Computational Discovery and Intelligent Design of Two-Dimensional Functional Materials for Various Applications,Accounts of Materials Research,2022,American Chemical Society,10.1021/accountsmr.1c00246,https://doi.org/10.1021/accountsmr.1c00246,,no_open_pdf_in_metadata,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：ConspectusNovel technologies and new materials are in high demand for future various applications to overcome the fundamental limitations of current techniques. For example, the nanomaterials are in high demand for the miniaturization of electric devices. Spin",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
T0069,Theoretical,Ni; Cu; Zn; Pd; Pt; Au,graphene,hydrogen evolution reaction,Investigation of glucose electrooxidation mechanism over N‐modified metal‐doped graphene electrode by density functional theory approach,Journal of Computational Chemistry,2022,Wiley,10.1002/jcc.26981,https://doi.org/10.1002/jcc.26981,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jcc.26981,download_failed: HTTPError,,"本文关注 Ni, Cu, Zn, Pd, Pt, Au 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：In this work, various precious and non-precious metals reported in the literature as the most effective catalysts for glucose electrooxidation reaction were investigated by the density functional theory (DFT) approach in order to reveal the mechanisms taking p",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0070,Theoretical,Ga,graphene,oxygen reduction reaction,Main-group metal elements as promising active centers for single-atom catalyst toward nitric oxide reduction reaction,npj 2D Materials and Applications,2022,Nature Portfolio,10.1038/s41699-022-00326-4,https://doi.org/10.1038/s41699-022-00326-4,https://www.nature.com/articles/s41699-022-00326-4.pdf,open_url_not_pdf,,"本文关注 Ga 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Abstract Current research efforts on single-atom catalysts (SACs) exclusively focus on nonmetal or transition-metal atoms as active centers, while employing main-group metal elements is seemingly excluded because their delocalized s/p-bands are prone to yield",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0072,Theoretical,Zn,graphene,oxygen reduction reaction,Modulation of Ligand Fields in a Single-Atom Site by the Molten Salt Strategy for Enhanced Oxygen Bifunctional Activity for Zinc-Air Batteries,ACS Nano,2022,American Chemical Society,10.1021/acsnano.2c01748,https://doi.org/10.1021/acsnano.2c01748,,no_open_pdf_in_metadata,,"本文关注 Zn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Achieving full utilization of active sites and optimization of the electronic structure of metal centers is the key to improving the intrinsic activity of single-atom catalysts (SACs) but still remains a challenge to date. Herein, a versatile molten salt-assis",计算关键词占主导，按纯理论计算归类。
T0075,Theoretical,Fe; Co; Ni,graphene,CO2 reduction/conversion,On the Sensitivity to Density‐Functional Approximations for CO Binding Energies of Single‐Atom Catalysts in Nitrogen‐Doped Graphene,ChemPhysChem,2022,Wiley,10.1002/cphc.202100787,https://doi.org/10.1002/cphc.202100787,https://www.osti.gov/servlets/purl/1854501,downloaded_open_access_pdf,Theoretical/Fe/pdfs/T0075_On_the_Sensitivity_to_Density_Functional_Approximations_for_CO_Binding_Energies_of_Single_.pdf,"本文关注 Fe, Co, Ni 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Abstract Density functional theory (DFT) methods are the working horse in screening new catalytic materials. They are widely used to predict trends in binding energies, which are then used to compare the activity of different materials. The binding strength of",题名/摘要明确显示 DFT、第一性原理、理论洞察或计算筛选为主，按纯理论计算归类。
T0077,Theoretical,Ru; Pt; Au,graphene,hydrogen evolution reaction,Single Atoms Anchored in Hexagonal Boron Nitride for Propane Dehydrogenation from First Principles,ChemCatChem,2022,Wiley,10.1002/cctc.202200133,https://doi.org/10.1002/cctc.202200133,https://www.osti.gov/servlets/purl/1881074,downloaded_open_access_pdf,Theoretical/Ru/pdfs/T0077_Single_Atoms_Anchored_in_Hexagonal_Boron_Nitride_for_Propane_Dehydrogenation_from_First_Pr.pdf,"本文关注 Ru, Pt, Au 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以理论计算、稳定性分析或反应路径筛选为主，可用于建立结构-活性关系和筛选候选催化剂。 摘要要点：Abstract Single‐atom catalysts embedded in N‐doped graphene have attracted great interest recently, but the hexagonal boron nitride (h‐BN) is much less explored as a support. Using first principles density function theory and molecular dynamics, here we invest",题名明确包含 computational、DFT、screening、theoretical 或 first-principles 等词，按纯理论计算归类。
