ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
E0713,Experimental,Cu; Ag,carbon/other support,CO2 reduction/conversion,Selective Electroreduction of CO 2 to Ethanol: Mechanistic Understanding and Catalyst Development,MetalMat,2025,Wiley,10.1002/metm.70024,https://doi.org/10.1002/metm.70024,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/metm.70024,download_failed: HTTPError,,"本文关注 Cu, Ag 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：ABSTRACT The electrochemical reduction of carbon dioxide (CO 2 RR) has garnered significant attention as a promising strategy for producing carbon‐neutral fuels and chemicals using electricity. Among the various possible products, ethanol stands out as a highl",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0714,Experimental,Cu,carbon/other support,hydrogen evolution reaction,Self-doping of biological secretions for waste catalyst reuse,Nature Communications,2025,Nature Portfolio,10.1038/s41467-025-66131-x,https://doi.org/10.1038/s41467-025-66131-x,https://www.nature.com/articles/s41467-025-66131-x.pdf,open_url_not_pdf,,"本文关注 Cu 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The tremendous costs of disposal and potential environmental problems caused by waste catalysts bring about an urgent need for catalyst regeneration without loss of catalytic activity and stability. Here, we report on a simple and reproducible method to regene",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0715,Experimental,Co; Ni; Cu,N-doped carbon,oxygen reduction reaction,Sequentially Coupled Oxidative Coupling-Hydrodeoxygenation for Aliphatic Hydrocarbons Production from Furfural,ACS Catalysis,2025,American Chemical Society,10.1021/acscatal.5c06843,https://doi.org/10.1021/acscatal.5c06843,,no_open_pdf_in_metadata,,"本文关注 Co, Ni, Cu 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The transformation of lignocellulosic biomass into long-chain aliphatic hydrocarbons (C7–C9) represents a pivotal route for fuel/additive production, yet conventional processes often suffer from low carbon efficiency due to uncontrolled C–C cleavage. Herein, w",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0716,Experimental,Ni,carbon/other support,hydrogen evolution reaction,Simultaneously Nanoconfining Mg and Loading Multiple Metal Single Atoms Catalysts with N‐Doped Carbon to Achieve Room‐Temperature Dehydrogenation,Small,2025,Wiley,10.1002/smll.202508519,https://doi.org/10.1002/smll.202508519,,no_open_pdf_in_metadata,,"本文关注 Ni 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Nanoconfinement and single‐atom catalysis are effective strategies for improving the hydrogen storage performance of Mg. However, achieving high loading nanoconfinement Mg and introducing multiple metal single atoms catalysts simultaneously is extreme",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0717,Experimental,Cr,MXene,CO2 reduction/conversion,Single atom catalysts on the Cr 2 NO 2 MXene for CO oxidation,Physical Chemistry Chemical Physics,2025,Royal Society of Chemistry,10.1039/d5cp01903f,https://doi.org/10.1039/d5cp01903f,https://pubs.rsc.org/en/content/articlepdf/2025/cp/d5cp01903f,downloaded_open_access_pdf,Experimental/Cr/pdfs/E0717_Single_atom_catalysts_on_the_Cr_2_NO_2_MXene_for_CO_oxidation.pdf,"本文关注 Cr 单原子位点在 MXene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：This work investigates the adsorption of carbon monoxide (CO) molecules and their subsequent oxidation to carbon dioxide (CO 2 ) on the MXene Cr 2 NO 2 decorated with a single atom of transition metal (Sc, V, and Ti) via the Eley–Rideal mechanism.",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0718,Experimental,Cu,N-doped graphene,CO2 reduction/conversion,Single atom copper anchored N-doped graphene-like carbon for CO2 electroreduction,Scientific Reports,2025,Nature Portfolio,10.1038/s41598-025-15079-5,https://doi.org/10.1038/s41598-025-15079-5,https://www.nature.com/articles/s41598-025-15079-5.pdf,open_url_not_pdf,,本文关注 Cu 单原子位点在 N-doped graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Carbon-based materials are widely used as electrocatalysts for the CO₂ reduction reaction (CO₂RR) due to their high conductivity and large surface area. Recent studies highlighted that the presence of Cu in trace amounts over the graphene-based electrocatalyst,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0719,Experimental,Ni,N-doped carbon,CO2 reduction/conversion,Single-Atom Ni Sites with Asymmetric Coordination Structures for Efficient Photocatalytic CO 2 Reduction,ACS Sustainable Chemistry & Engineering,2025,American Chemical Society,10.1021/acssuschemeng.4c08332,https://doi.org/10.1021/acssuschemeng.4c08332,,no_open_pdf_in_metadata,,"本文关注 Ni 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The exploration of single-atom catalysts (SACs) with unique coordination structures is of vital importance for boosting photocatalytic CO2 reduction, yet it remains challenging. Herein, we develop a novel SAC with a unique asymmetric coordination structure of",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0720,Experimental,Cu; Ru; Pd; Ag; Ir; Pt,N-doped graphene,CO2 reduction/conversion,Single-Atom Saturation: A Fundamental Principle for Single-Atom-Site Catalyst Design,Journal of the American Chemical Society,2025,American Chemical Society,10.1021/jacs.5c00643,https://doi.org/10.1021/jacs.5c00643,,no_open_pdf_in_metadata,,"本文关注 Cu, Ru, Pd, Ag, Ir, Pt 单原子位点在 N-doped graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Single-atom alloys (SAAs), with twin advantages of alloys and single-atom catalysts, have emerged as an innovative class of electrocatalysts. This uniqueness is expected to achieve unattainable catalytic performance but simultaneously gives rise to the absence",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0721,Experimental,V; Sn; Bi,N-doped graphene,CO2 reduction/conversion,Single-Atom-Embedded Nitrogen-Doped Graphene as Efficient Electrocatalysts for the CO 2 Reduction Reaction,Langmuir,2025,American Chemical Society,10.1021/acs.langmuir.5c00728,https://doi.org/10.1021/acs.langmuir.5c00728,,no_open_pdf_in_metadata,,"本文关注 V, Sn, Bi 单原子位点在 N-doped graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Single-atom catalysts (SACs) have displayed unprecedented activity and selectivity for electrochemical CO2 reduction reaction (CO2RR). Herein, a series of metal single atoms embedded on nitrogen-doped graphene (M–N4G, where M = In, Tl, Ge, Sn, Pb, Sb, and Bi)",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0722,Experimental,Mixed_or_unclear,carbon/other support,catalysis,Single-atom catalysts toward electrocatalytic urea synthesis via C–N coupling reactions,Chemical Communications,2025,Royal Society of Chemistry,10.1039/d5cc03239c,https://doi.org/10.1039/d5cc03239c,https://pubs.rsc.org/en/content/articlepdf/2025/cc/d5cc03239c,downloaded_open_access_pdf,Experimental/Mixed_or_unclear/pdfs/E0722_Single-atom_catalysts_toward_electrocatalytic_urea_synthesis_via_C_N_coupling_reactions.pdf,"本文关注 Mixed_or_unclear 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：. This review systematically summarizes the advancements in SACs based on carbon-based, two-dimensional materials, metal-organic frameworks, and metal oxide supports. It delves into the regulatory mechanisms of supports on the electronic structure and coordina",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0723,Experimental,Co,graphene oxide,oxygen reduction reaction,Single-atom cobalt on N-doped reduced graphene oxide pushes the oxygen reduction reaction toward 4-electron pathway,npj 2D Materials and Applications,2025,Nature Portfolio,10.1038/s41699-025-00604-x,https://doi.org/10.1038/s41699-025-00604-x,https://www.nature.com/articles/s41699-025-00604-x.pdf,open_url_not_pdf,,"本文关注 Co 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：We present a cobalt-based single-atom catalyst (SAC) anchored on nitrogen-doped reduced graphene oxide (Co-N-rGO), synthesized via a rapid, one-pot microwave-assisted method. Comprehensive characterization by FESEM, TEM, Raman spectroscopy, and X-ray photoelec",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0724,Experimental,V; Fe; Co; Zn,N-doped carbon,CO2 reduction/conversion,Site-specific synergy by heteronuclear microenvironment atomic editing for oxygen reduction reaction,Nature Communications,2025,Nature Portfolio,10.1038/s41467-025-66841-2,https://doi.org/10.1038/s41467-025-66841-2,https://www.nature.com/articles/s41467-025-66841-2_reference.pdf,open_url_not_pdf,,"本文关注 V, Fe, Co, Zn 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Although iron-nitrogen-carbon catalysts are appealing for use in the oxygen reduction reaction, achieving high activity and a long lifetime remains a persistent challenge. This necessitates the precise modulation of the active sites’ microenvironment. Herein,",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0725,Experimental,Fe; Co; Ni; Cu,carbon nitride,catalysis,Solid‐Phase Upcycling Toward the Production of Ultrahigh‐Loading Single‐Atom Catalysts,Aggregate,2025,Wiley,10.1002/agt2.70052,https://doi.org/10.1002/agt2.70052,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/agt2.70052,download_failed: HTTPError,,"本文关注 Fe, Co, Ni, Cu 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：ABSTRACT The recovery of valuable transition metals from deactivated catalysts is crucial for alleviating the challenges of resource scarcity and environmental pollution. Guided by AI‐powered big data analysis, we identified an important research gap in the su",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0726,Experimental,Ni,carbon/other support,CO2 reduction/conversion,Specific construction of asymmetric carbon-nickel-chlorine single-atom sites via carbon vacancy engineering for efficient CO2 electroreduction,Nature Communications,2025,Nature Portfolio,10.1038/s41467-025-62287-8,https://doi.org/10.1038/s41467-025-62287-8,https://www.nature.com/articles/s41467-025-62287-8.pdf,open_url_not_pdf,,"本文关注 Ni 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Breaking the structural symmetry of active sites in single-atom catalysts (SACs) allows efficient regulation of the electron distribution around the metal centers, holding great promise for promoting their performance in electrocatalytic carbon dioxide reducti",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0727,Experimental,Ni; Zn,N-doped carbon,CO2 reduction/conversion,Stabilizing *COOH on Ni Single-Atom Sites by Dual-Phase Ni 3 ZnC 0.7 and Ni for Enhanced Electrocatalytic CO 2 Reduction,Inorganic Chemistry,2025,American Chemical Society,10.1021/acs.inorgchem.5c00654,https://doi.org/10.1021/acs.inorgchem.5c00654,,no_open_pdf_in_metadata,,"本文关注 Ni, Zn 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Metal-based nanoparticle-modulated single-atom catalysts have garnered significant attention in the field of electrocatalytic CO2 reduction reaction. However, the scaling relationships between the intermediates and their binding energies lead to unsatisfactory",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0728,Experimental,Fe; Co; Ni; Cu; Mo; Ru; Rh; Pd; Ag; W; Ir; Pt; Au; Bi,MoS2,hydrogen evolution reaction,Stabilizing Single-Atom Catalysts on Metastable Phases of Transition Metal Dichalcogenides,The Journal of Physical Chemistry Letters,2025,American Chemical Society,10.1021/acs.jpclett.4c03144,https://doi.org/10.1021/acs.jpclett.4c03144,https://arxiv.org/pdf/2501.13327,downloaded_open_access_pdf,Experimental/Fe/pdfs/E0728_Stabilizing_Single-Atom_Catalysts_on_Metastable_Phases_of_Transition_Metal_Dichalcogenides.pdf,"本文关注 Fe, Co, Ni, Cu, Mo, Ru, Rh, Pd, Ag, W, Ir, Pt, Au, Bi 单原子位点在 MoS2 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Single-atom catalysts have attracted a significant amount of attention due to their exceptional atomic utilization and high efficiency in a range of catalytic reactions. However, these systems often face thermodynamic instability, leading to agglomeration unde",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0729,Experimental,Co; Ni,carbon/other support,CO2 reduction/conversion,Sun-simulated-driven production of high-purity methanol from carbon dioxide,Nature Communications,2025,Nature Portfolio,10.1038/s41467-025-56101-8,https://doi.org/10.1038/s41467-025-56101-8,https://www.nature.com/articles/s41467-025-56101-8.pdf,open_url_not_pdf,,"本文关注 Co, Ni 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：CO2 conversion to CH3OH under mild conditions is of particular interest yet rather challenging. Both electro- and thermo-catalytic CO2 reduction to CH3OH can only produce CH3OH in low concentration (typically mixed with water), requiring energy-intensive purif",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0730,Experimental,Pd,graphene,CO2 reduction/conversion,Superatoms as Superior Catalysts: ZrO versus Pd,Small,2025,Wiley,10.1002/smll.202409289,https://doi.org/10.1002/smll.202409289,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202409289,download_failed: HTTPError,,"本文关注 Pd 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single‐atom catalysts are the focus of studies for over a decade due to their enhanced reactivity at smaller sizes. However, they have limitations as they offer only one active site, which may not be sufficient for reactions requiring the co‐adsorptio",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0731,Experimental,Ti; Fe; Ni,carbon/other support,hydrogen evolution reaction,Suppressing COx in oxidative dehydrogenation of propane with dual-atom catalysts,Nature Communications,2025,Nature Portfolio,10.1038/s41467-025-59376-z,https://doi.org/10.1038/s41467-025-59376-z,https://www.nature.com/articles/s41467-025-59376-z.pdf,open_url_not_pdf,,"本文关注 Ti, Fe, Ni 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Oxidative dehydrogenation of propane (ODHP) is a promising route for propylene production, but achieving high selectivity towards propylene while minimizing COx byproducts remains a significant challenge for conventional metal oxide catalysts. Here we propose",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0732,Experimental,Fe; Cu,carbon nitride,hydrogen evolution reaction,Sustainable Fe and Cu Sites Double Redox Cycle Boosting Fenton-like Degradation of Organic Pollutants,Environmental Science & Technology,2025,American Chemical Society,10.1021/acs.est.5c07284,https://doi.org/10.1021/acs.est.5c07284,,no_open_pdf_in_metadata,,"本文关注 Fe, Cu 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Single-atom catalysts (SACs) show excellent activity and selectivity in Fenton-like reactions due to the atomically dispersed and homogeneous active sites. However, the sluggish redox kinetics of single-atom sites cause poor stability and durability. Herein, a",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0733,Experimental,Cu,MXene,hydrogen evolution reaction,Synchronous Electronic and Structural Modulation of Interlayer Nanoconfined Cu Single‐Atom/MXene Nanochannels for High‐Efficiency Micropollutant Removal,Advanced Functional Materials,2025,Wiley,10.1002/adfm.202513178,https://doi.org/10.1002/adfm.202513178,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202513178,download_failed: HTTPError,,"本文关注 Cu 单原子位点在 MXene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single‐atom catalysts (SACs) offer high catalytic reactivity for micropollutant removal but often suffer from limited oxidant utilization and slow mass transport. Here, we confines Cu single atoms within the interlayer nanochannels of MXene to achieve",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0734,Experimental,Co; Zn,carbon/other support,oxygen reduction reaction,Synergy of Pyridinic‐N and Co Single Atom Sites for Enhanced Oxygen Redox Reactions in High‐Performance Zinc‐Air Batteries,Small,2025,Wiley,10.1002/smll.202411574,https://doi.org/10.1002/smll.202411574,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202411574,download_failed: HTTPError,,"本文关注 Co, Zn 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Cobalt single‐atom catalysts (SACs) have the potential to act as bi‐functional electrocatalysts for the oxygen‐redox reactions in metal‐air batteries. However, achieving both high performance and stability in these SACs has been challenging. Here, a n",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0735,Experimental,Co; Mo,MoS2,hydrogen evolution reaction,Synergy of single atoms and sulfur vacancies for advanced polysulfide–iodide redox flow battery,Nature Communications,2025,Nature Portfolio,10.1038/s41467-025-58273-9,https://doi.org/10.1038/s41467-025-58273-9,https://www.nature.com/articles/s41467-025-58273-9.pdf,open_url_not_pdf,,"本文关注 Co, Mo 单原子位点在 MoS2 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Aqueous redox flow batteries (RFBs) incorporating polysulfide/iodide chemistries have received considerable attention due to their safety, high scalability, and cost-effectiveness. However, the sluggish redox kinetics restricted their output energy efficiency",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0736,Experimental,Fe; Co,graphene,hydrogen evolution reaction,Synthesis of Bimetallic (Iron–Cobalt) Single Atom Catalysts for Electrochemical Detection of Nitrites,Advanced Materials Technologies,2025,Wiley,10.1002/admt.202401484,https://doi.org/10.1002/admt.202401484,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/admt.202401484,download_failed: HTTPError,,"本文关注 Fe, Co 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Nitrite (NO 2 − ) is responsible for several physiological processes but can be harmful in excess. With rising exposure from food preservatives, fertilizers, and pollutants, accurate nitrite assessment is crucial for health and environmental safety. D",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0737,Experimental,Mn; Sn; Ga,N-doped carbon,oxygen reduction reaction,"Synthesis of MnM–NC (M = Ga, In, Sn) dual-single-atom catalysts for efficient electrocatalytic oxygen reduction",Journal of Materials Chemistry A,2025,Royal Society of Chemistry,10.1039/d5ta05397h,https://doi.org/10.1039/d5ta05397h,,no_open_pdf_in_metadata,,"本文关注 Mn, Sn, Ga 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：A series of dual-single-atom catalysts that consist of Mn and p-block metal single atoms dispersed on N-doped carbon are developed, and enhanced electrocatalytic oxygen reduction performance is achieved due to p–d orbital hybridization.",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0738,Experimental,Mn; Fe,carbon/other support,hydrogen evolution reaction,Tailoring bidirectional electronic transfer interaction tunnels triggers sustainable and high activity of ozone catalysis for water purification,Nature Communications,2025,Nature Portfolio,10.1038/s41467-025-63614-9,https://doi.org/10.1038/s41467-025-63614-9,https://www.nature.com/articles/s41467-025-63614-9.pdf,open_url_not_pdf,,"本文关注 Mn, Fe 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Heterogeneous catalytic ozonation shows promise in destroying organic pollutants in water, yet developing catalysts with both high activity and stability remains challenging. In this study, we propose a catalyst design strategy involving the anchoring of elect",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0739,Experimental,Fe; Zn,N-doped carbon,oxygen reduction reaction,Tailoring the Surface Curvature of the Supporting Carbon to Tune the d‐Band Center of Fe−N−C Single‐Atom Catalysts for Zinc‐Urea‐Air Batteries,Angewandte Chemie International Edition,2025,Wiley,10.1002/anie.202422920,https://doi.org/10.1002/anie.202422920,,no_open_pdf_in_metadata,,"本文关注 Fe, Zn 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The catalytic activities of the Fe-N-C single-atom catalysts (SACs) are associated with the varying atomic interactions through its characteristic coordination geometry. Yet, modulation of the surface curvature of carbon acting as a supporting body has not bee",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0740,Experimental,Fe,carbon/other support,hydrogen evolution reaction,Tandem reductive amination and deuteration over a phosphorus-modified iron center,Nature Communications,2025,Nature Portfolio,10.1038/s41467-024-55722-9,https://doi.org/10.1038/s41467-024-55722-9,https://www.nature.com/articles/s41467-024-55722-9.pdf,open_url_not_pdf,,"本文关注 Fe 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Deuterated amines are key building blocks for drug synthesis and the identification of metabolites of new pharmaceuticals, which drives the search for general, efficient, and widely applicable methods for the selective synthesis of such compounds. Here, we des",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0741,Experimental,Cu,graphene oxide,CO2 reduction/conversion,The Proximal Protonation Source in Cu−NH x −C Single Atom Catalysts Selectively Boosts CO 2 to Methane Electroreduction,Angewandte Chemie International Edition,2025,Wiley,10.1002/anie.202424098,https://doi.org/10.1002/anie.202424098,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202424098,download_failed: HTTPError,,"本文关注 Cu 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Regulating the coordination environment of active sites has proved powerful for tapping into their catalytic activity and selectivity in homogeneous catalysis, yet the heterogeneous nature of copper single‐atom catalysts (SACs) makes it challenging. T",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0742,Experimental,Cu,graphene oxide,CO2 reduction/conversion,The Proximal Protonation Source in Cu−NH x −C Single Atom Catalysts Selectively Boosts CO 2 to Methane Electroreduction,Angewandte Chemie,2025,Wiley,10.1002/ange.202424098,https://doi.org/10.1002/ange.202424098,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ange.202424098,download_failed: HTTPError,,"本文关注 Cu 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Regulating the coordination environment of active sites has proved powerful for tapping into their catalytic activity and selectivity in homogeneous catalysis, yet the heterogeneous nature of copper single‐atom catalysts (SACs) makes it challenging. T",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0743,Experimental,Pt,carbon nitride,hydrogen evolution reaction,Tracking life and death of carbon nitride supports in platinum-catalyzed vinyl chloride synthesis,Nature Communications,2025,Nature Portfolio,10.1038/s41467-025-60169-7,https://doi.org/10.1038/s41467-025-60169-7,https://www.nature.com/articles/s41467-025-60169-7.pdf,open_url_not_pdf,,"本文关注 Pt 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Deactivation of metal-based catalysts for vinyl chloride synthesis via acetylene hydrochlorination is often dictated by indispensable, catalytically-active carbon supports, but underlying mechanisms remain unclear. Carbon nitrides offer an attractive",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0744,Experimental,Fe,graphene,hydrogen evolution reaction,Transforming Plastics to Single Atom Catalysts for Peroxymonosulfate Activation: Axial Chloride Coordination Intensified Electron Transfer Pathway,Advanced Materials,2025,,10.1002/adma.202415339,https://doi.org/10.1002/adma.202415339,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Transforming plastics into single‐atom catalysts is a promising strategy for upcycling waste plastics into value‐added functional materials. Herein, a graphene‐based single‐atom catalyst with atomically dispersed FeN 4 Cl sites (Fe─N/Cl─C) is produced",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
